course_id,category_id,original_name,suggested_display_name,display_status,suggested_course_family,family_status,family_confidence,overall_status,data_quality_status,recommended_action,quality_reason,suggestion_source,note
687,65,"I4GCI-S2-GARI42RUD Urban Regulation and Law","I4GCI-S2-GARI42RUD Urban Regulation and Law",unchanged,"Urban Regulation and Law",review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
713,65,"I4GCI-S2-GCII42ADS Structural Analysis II","I4GCI-S2-GCII42ADS Structural Analysis II",unchanged,"Structural Analysis II",review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
712,65,"I4GCI-S2-GCII42BEA Reinforced Concrete II","I4GCI-S2-GCII42BEA Reinforced Concrete II",unchanged,"Reinforced Concrete II",review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
695,65,"I4GCI-S2-GCII42BPR Prestressed Concrete I","I4GCI-S2-GCII42BPR Prestressed Concrete I",unchanged,"Prestressed Concrete I",review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
717,65,"I4GCI-S2-GCII42COB Structural Wood Design and Construction","I4GCI-S2-GCII42COB Structural Wood Design and Construction",unchanged,"Structural Wood Design and Construction",review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
711,65,"I4GCI-S2-GCII42COM Steel Design and Construction II","I4GCI-S2-GCII42COM Steel Design and Construction II",unchanged,"Steel Design and Construction II",review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
680,65,"I4GCI-S2-GCII42LAN English","I4GCI-S2-GCII42LAN English",unchanged,English,review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
673,65,"I4GCI-S2-GCII42LFR French","I4GCI-S2-GCII42LFR French",unchanged,French,review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
1277,65,"I4GCI-S2-GCII42ROU Road 2","I4GCI-S2-GCII42ROU Road 2",unchanged,"Road 2",review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
702,65,"I4GCI-S2-GCII42ROU Road Design and Construction II","I4GCI-S2-GCII42ROU Road Design and Construction II",unchanged,"Road Design and Construction II",review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
1242,65,"I4GCITBK-S1-GCITBKI41INS Plumbing System and Sanitary Equipment","I4GCITBK-S1-GCITBKI41INS Plumbing System and Sanitary Equipment",unchanged,"Plumbing System and Sanitary Equipment",review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
1243,65,"I4GCITBK-S1-GCITBKI4TDC Site technology","I4GCITBK-S1-GCITBKI4TDC Site technology",unchanged,"Site technology",review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
675,65,"I4GCITBK-S1S2-GCITBKI4BA Reinforced Concrete Design","I4GCITBK-S1S2-GCITBKI4BA Reinforced Concrete Design",unchanged,"Reinforced Concrete Design",review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
841,70,"I4GEE-EA-S1- Industrial Network Protocol","I4GEE-EA-S1- Industrial Network Protocol",unchanged,"Industrial Network Protocol",review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
811,70,"I4GEE-EA-S1- Modern Control Systems","I4GEE-EA-S1- Modern Control Systems",unchanged,"Modern Control Systems",review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
838,70,"I4GEE-EA-S1- Motor Drive (CM)","I4GEE-EA-S1- Motor Drive (CM)",unchanged,"Motor Drive (CM)",review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
812,70,"I4GEE-EA-S1- Power Electronics","I4GEE-EA-S1- Power Electronics",unchanged,"Power Electronics",review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
